id,name,city,category,cashback,taksits,taksit_condition,address,map_lat,map_lng,parent_id
1342,Soliton Sabirabad,Sabirabad,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sabirabad şəhəri, H.Həmidov",39.93999,48.65119,741
1343,Milana mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev",40.40605,49.94553,0
1344,Turan Telecom,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev",40.40605,49.94553,0
1345,COMFORT DENTAL,Bakı,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Salatın Əsgərova küçəsi 87",40.37909,49.83073,0
1346,TV DENTAL ESTETİK VE STAMOTOLOJİ KLİNİK,Gəncə,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Gəncə şəhəri, Şah İsmayil Xətai 50",40.68811,46.37246,0
1347,Natural Hali,Bakı,Tekstil mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami rayonu, Babək prospekti, 33 A",40.39011,49.89539,1134
1348,Merinos Xırdalan,Xırdalan,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Xırdalan şəhəri,40.44526,49.77985,960
1349,1ST FITNESS,Bakı,İdman və sağlamlıq,0,3,Faizsiz,"Bakı şəh.,Səməd Vurğun küçəsi 70",40.38402,49.83904,0
1350,M Electronics,Bakı,Məişət avadanlığı və elektronika,0," 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Nəsimi rayonu., Azadlıq pr.",40.38062,49.84534,0
1351,Texnomart,Bakı,Məişət avadanlığı və elektronika,0," 3, 6, 12, 18",Faizsiz,"Bakı şəhəri, Bakıxanov qəsəbəsi, Sakit Qocayev 35",40.41857,49.96497,247
1352,Texnomart,Bakı,Məişət avadanlığı və elektronika,0," 3, 6, 12, 18",Faizsiz,"Bakı şəhəri, M.Xadi küçəsi 21B",40.39113,49.95412,247
1353,Soliton Ucar,Ucar,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Ucar rayonu, Azərbaycan küçəsi",40.50351,47.65883,741
1354,Lifecell Electronics,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Ali Mustafayev küçəsi 3015",40.40652,49.81435,0
1355,İstanbul NS Klinika,Bakı,Klinika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Atatürk prospekti 140",40.41293,49.84709,0
1356,Boutique By Gulshan,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, İsmayıl Hidayətzadə küçəsi",40.39564,49.87023,0
1357,Dəhliz mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Binəqədi rayonu, Biləcəri",40.43818,49.80666,0
1358,Dərnəgül elektrik,Bakı,Digər,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Ziya Bünyadov prospekti 67A",40.41840,49.86448,0
1359,Smart Telecom 28 May,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, R.Beyburov küçəsi 26",40.37539,49.84652,1397
1360,EVOL,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Yasamal Raton,Həsən Bəy Zərdabi 72/4",40.38139,49.80886,0
1361,EVOL,Lənkəran,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Lənkəran şəhəri, Şiləvar ərazisi, Ələt-Astara şossesi 203 km",38.74017,48.82545,1426
1362,EVOL,Biləsuvar,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Biləsuvar rayonu, H.Əliyev prospekti 10",39.44497,48.54883,1426
1363,Soliton Xaçmaz,Xaçmaz,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Xaçmaz şəhəri, N.Nərimanov",41.46030,48.79758,741
1364,İrşad Gəncə,Gəncə,Mobil telefon və aksessuar,0,"3, 6, 12, 18, 24",Faizsiz,"Gəncə şəhəri, Ş.İ. Xətai",40.68060,46.36092,622
1365,AVVA,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Xətai rayonu, Sarayevo küçəsi",40.38643,49.96050,822
1366,AVVA,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Neftçilər prospekti",40.37206,49.85102,822
1367,Lider Land Tədris Mərkəzi,Bakı,Digər,0,"2, 3, 6, 9",Faizsiz,"Bakı şəhəri, Yasamal rayonu, Hüseyn Cavid 209B",40.38091,49.81493,0
1368,Səma mebel salonu,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami rayonu, Nəsimi küçəsi 25A",40.41412,49.94349,0
1369,İnar Travel,Bakı,Səyahət şirkəti,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Həsən Səyidbəyli 18",40.36596,49.82646,0
1370,EMBAWOOD Quba,Quba,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Quba şəhəri, H.Əliyev",41.36758,48.54894,195
1371,Sunay Kids,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev prospekti",40.40932,49.94360,1088
1372,LION geyim mağazası,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, M.Hadi küçəsi",40.38888,49.95392,0
1373,TUVA Tibb mərkəzi,Masallı,Klinika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Masallı şəhəri, Qızlavar kəndi",38.96493,48.67595,0
1374,Soliton,Sumqayıt,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sumqayıt şəhəri, Babək",40.53001,49.70466,741
1375,Bombey geyim dükanı,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, H.Cavid prospekti",40.37567,49.81585,0
1376,Fokus Optika,Bakı,Aptek-optika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Təbriz küçəsi",40.39560,49.86137,1253
1377,Fokus Optika,Bakı,Aptek-optika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, A.Abbaszadə",40.35481,49.81752,1253
1378,Saat Store,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, 28 May küçəsi",40.37770,49.85046,0
1379,HOME ELECTRONICS,Göyçay,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12",Faizsiz,"Göyçay rayonu, H.Əliyev",40.65089,47.73150,0
1380,Fokus Optika,Bakı,Aptek-optika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Cavad Xan küçəsi",40.55627,49.80093,1253
1381,Fokus Optika,Bakı,Aptek-optika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Səməd Vurğun küçəsi",40.38068,49.83949,1253
1382,Emil elekronika,Səlyan,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Səlyan rayonu, Qarabağlı kəndi",39.77310,48.97236,0
1383,Bəyaz Diş Stomatoloji Klinikası,Bakı,Klinika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Həsənoğlu 15A",40.39826,49.86837,0
1384,Zəfəroğlu Pərdə,Bakı,Tekstil mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Xətai rayonu, Babək Plaza",40.38850,49.86867,0
1385,Şirvan xalça dükanı,Bakı,Tekstil mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Səbail rayonu, Böyük qala",40.36775,49.83662,0
1386,Tac geyim,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev prospekti",40.40932,49.94363,0
1387,Aina Gəlinlik,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Xətai rayonu, Yaşıl Ada 3",40.38054,49.88375,0
1388,Bellona mebel,Sumqayıt,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Sumqayıt şəhəri, 6-cı mikrorayon",40.57362,49.69335,1269
1389,İstikbal Gəncə,Gəncə,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Gəncə şəhəri, Şah İsmail Xətai prospekti",40.69791,46.35791,1456
1390,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Ceyhun Hacıbəyli 758",40.38998,49.84671,0
1391,EUROHOME,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Təbriz küçəsi",40.39565,49.86138,0
1392,Şans Home,Bakı,Tekstil mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Aşıq Molla Cumə 19 küçəsi",40.40167,49.86695,0
1393,Tacıroğlu Mebel,Zaqatala,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Zaqatala şəhəri, S.A.Eminov",41.62463,46.63202,0
1394,DUYGU JEWELLERY,Bakı,Digər,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Laçın TM",40.39990,49.95190,0
1395,Koala shop,Bakı,Oyuncaq mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Azadlıq prospekti 97a",40.39227,49.84062,0
1396,Səma Pərdə,Bakı,Tekstil mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Laçın TM",40.39990,49.95190,0
1397,Esko Butik,Xaçmaz,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Xaçmaz şəhəri, Nərimanov",41.46040,48.79758,0
1398,Madeyra,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Yeni Ramana qəsəbəsi, Mərkəzi küçəsi",40.45927,50.01037,140
1399,Texnomart Sabirabad,Sabirabad,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sabirabad, H.Əliyev 35",40.01755,48.47676,247
1400,LUXURY TRAVEL,Bakı,Səyahət şirkəti,0,"3, 6, 12",Faizsiz,"Bakı şəhəri, Mehdi Mehdizadə 8",40.38020,49.86179,0
1401,LAS VEGAS geyim,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Xətai rayonu",40.38673,49.95973,0
1402,Respublika Diagnostika Mərkəzi,Bakı,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Tbilisi prospekti",40.39990,49.81044,0
1403,Lassa Təkər evi,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Sabunçu rayonu, Döngə 1",40.43027,49.94740,0
1404,Mələk mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Q.Qarayev prospekti 102",40.40614,49.94557,0
1405,Mil Tour,Bakı,Səyahət şirkəti,0,"2, 3, 6",Faizsiz,"Baki şəhəri, Nəsimi rayonu, S.Vurğun küçəsi",40.38597,49.83770,0
1406,Xan mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Baki şəhəri, Nizami rayonu, Q.Qarayev prospekti",40.40936,49.94355,0
1407,ETNA TRAVEL,Bakı,Səyahət şirkəti,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, A.Orujaliyev 1952",40.39989,49.87102,0
1408,Chicco,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəhəri, Neftçilər Prospekti 26a",40.35821,49.83732,515
1409,Wentto Electronics,Lənkaran,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18,24",Faizsiz,"Lənkaran şəhəri, Q.Xiyabani",38.75701,48.85515,359
1410,ALMALI.AZ,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, S.Rüstəm 18",40.38169,49.84538,0
1411,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Xətai rayonu, Lütfi zadə küçəsi",40.37676,49.95318,0
1412,Z-BUTIK,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Lev Tolstoy küçəsi",40.37297,49.83750,0
1413,RR Gold,Bakı,Digər,0,"2, 3, 6, 9",Faizsiz,"Bakı şəhəri, Q.Qarayev prospekti",40.39986,49.95188,0
1414,Ayaz telecom,Şabran,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Şabran rayonu, M.Rəsuzadə",41.19766,48.98615,0
1415,Sindbad Travel,Bakı,Səyahət şirkəti,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Koroğlu Rəhimov 47",40.39871,49.85849,0
1416,ADL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, H.Cavid pr.566",40.37938,49.81637,680
1417,Kür klinikası,Mingəçevir,Klinika,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Mingəçevir şəhəri, Nəriman Nərimanov küçəsi 61",40.76264,47.05876,0
1418,NAZ BOUTIQUE,Qəbələ,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Qəbələ şəhəri, Heydər Əliyev prospekti",40.97979,47.84909,0
1419,Aqil İnşaat,Qazax,Digər,0,"2, 3, 6, 9, 12",Faizsiz,"Qazax şəhəri, N.Nərimanov",41.09612,45.34607,0
1420,Luna Kids,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Yasamal rayonu, Şərifzadə küçəsi",40.38544,49.80369,0
1421,Niko store,Bakı,Geyim mağazası,0,"2, 3, 6, 9",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Cavadxan küçəsi 40",40.42190,49.81868,0
1422,Forte Fashion,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Sabunçu rayonu, Gənclik küçəsi 27",40.40947,49.86712,1318
1423,Smartzadə,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Yasamal rayonu, H.Zərdabi",40.39222,49.80690,0
1424,Smartzadə,Sumqayıt,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sumqayıt şəhəri, Ü.Hacıbəyov",40.57031,49.68954,1489
1425,SAFMED klinikası,Quba,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Quba şəhəri, Fətəli xan küçəsi 19",41.36443,48.51536,0
1426,Ülvi Telecom,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri,  Azadlıq prospekti 39A",40.37770,49.84829,0
1427,Lexus Baku Servis,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Fəzayıl Bayramov 1143",40.38872,49.86619,0
1428,Toyota Baku Servis,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Fəzail Bayramov küçəsi 26",40.38533,49.86840,0
1429,Şərq Motors,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Babək prospekti 61C",40.39316,49.92454,0
1430,SEGWAY Bakı,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Qədirbəyova küçəsi",40.39398,49.86286,0
1431,KOMFORT mebel,Göyçay,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Göyçay şəhəri, Nizami 33",40.65314,47.74025,1259
1432,Soliton Şəki,Şəki,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Şəki şəhəri, S.Rəhman küçəsi",41.19820,47.16721,741
1433,Telefon Univermağı,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Dilarə Əliyeva küçəsi 220",40.37754,49.84750,0
1434,Olimp Hospital,Bakı,Klinika,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəhəri, Yasamal rayonu, İnşaatçılar prospekti 8-10",40.37577,49.81956,0
1435,Ruslan geyim,Bakı,Geyim mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Xətai rayonu, Nobel prospekti 23",40.38005,49.87998,0
1436,Gold Banu,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Q.Qarayev prospekti",40.39993,49.95196,0
1437,Optimal avtoservis,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Babək prospekti 22",40.39004,49.90019,0
1438,Narın Parfumeriya,Xırdalan,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Xırdalan şəhəri, 30-cu məhəllə",40.45252,49.73270,0
1439,Ağdaş qapı aləmi,Ağdaş,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Ağdaş şəhəri, H.Əliyev prospekti",40.64863,47.48953,0
1440,Alo telecom,Ağdaş,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12",Faizsiz,"Ağdaş şəhri, H.Əliyev prospekti",40.64863,47.48953,0
1441,Notepal computers,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, S.Rustəm küçəsi 15C",40.38051,49.84535,0
1442,Comtel kompüter,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Seyid Cəfər Pişəvəri küçəsi",40.40908,49.81678,0
1443,Sevinc Kids,Sumqayıt,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Sumqayıt şəhəri, 1 mkr",40.58767,49.68310,0
1444,Comfort Group,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Azadlıq prospekti, S. Rüstəm Pilotnikov küç. kəsişməsi",40.38498,49.84418,0
1445,Perla mebel Sumqayıt,Sumqayıt,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sumqayıt şəhəri, 22B, 36-cı məhəllə",40.58696,49.66872,177
1446,Phardi,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Səbail rayonu, Nizami küçəsi",40.37249,49.83767,151
1447,Compline,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Süleyman Rüstəm küçəsi 3",40.37861,49.84612,0
1448,BEYAZ FALEZ Home,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Əhməd Rəcəbli küçəsi 3",40.40951,49.86332,0
1449,Zeka Kitab evi,Bakı,Digər,0,"2, 3",Faizsiz,"Bakı şəhəri, Binəqədi rayonu, 7 mkr.",40.42920,49.85280,0
1450,Embawood Beyləqan,Beyləqan,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Beyləqan rayonu, H.Əliyev İcra Hakimiyyətinin yanı",39.81494,47.62839,195
1451,EMBEL mebel salonu,Tovuz,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Tovuz rayonu, M.Musayev küçəsi",40.97957,45.62897,0
1452,Evimiz,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Xətai rayonu, Fəzail Bayramov",40.38699,49.86678,0
1453,Azəri Xatun,Gəncə,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Gəncə şəhəri, Cavadxan 28",40.67547,46.36031,0
1454,Amazon,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Neftçilər 151",40.41053,49.97836,0
1455,Karal mebel,Xırdalan,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Xırdalan şəhəri, Riyad ticarət mərkəzi",40.46731,49.73922,0
1456,CROMIA,Bakı,Geyim mağazası,0,"2, 3, 6, 9",Faizsiz,"Bakı şəhəri, H.Əliyev 15",40.39557,49.86971,0
1457,Hatemoglu,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Vaqif prospekti",40.39197,49.84050,0
1458,Perla mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu,  Aşıq Molla Cümə küçəsi 46B",40.40042,49.86932,177
1459,Cose Italy,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, S.Rəhimov küçəsi",40.37632,49.83018,0
1460,28 mobile,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Azadlıq prospekti",40.37615,49.84899,0
1461,Nərgiz Klinikası,Mingəçevir,Klinika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Mingəçevir şəhəri, Müslüm Maqomayev 81B",40.76704,47.04542,0
1462,Pink Qadın geyimləri,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Cavad Xan küçəsi 10",40.40735,49.81436,0
1463,BELEZZA,Bakı,Ayaqqabı mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Bül-bül prospekti",40.37193,49.84468,0
1464,Pantera shoes,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nizami rayonu, Qara Qarayev prospekti",40.39995,49.95199,0
1465,Rifah mebel salonu,İmişli,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"İmişli rayonu, H.Əliyev",39.87091,48.06207,0
1466,CHINAR electronics,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Binəqədi şossesi, Söyüdlər",40.44492,49.84411,0
1467,Sherif Man,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Yasamal rayonu, Abbas Mirzə Şərifzadə küçəsi 174",40.39145,49.80296,0
1468,Aysun butik,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev prospekti 25",40.41804,49.93219,0
1469,SUNAY KIDS 2,Sumqayıt,Geyim mağazası,0,"2, 3",Faizsiz,"Sumqayıt şəhəri, 29 məhəllə",40.56592,49.69688,1088
1470,Yevlax optika,Yevlax,Aptek-optika,0,"2, 3",Faizsiz,"Yevlax şəhəri, Nizami küçəsi",40.61842,47.12090,0
1471,XAQANI TELECOM,Mingəçevir,Mobil telefon və aksessuar,0,"3, 6, 12",Faizsiz,"Mingəçevir, H.Əliyev 47/2",40.76712,47.05649,0
1472,MERINOS xalça,Sumqayıt,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sumqayıt şəhəri, 10 mkr",40.56570,49.68898,0
1473,Narıncı Shop,Bakı,Parfümeriya və kosmetika,0,2,Faizsiz,"Bakı şəhəri, Nəsimi rayonu, 28 may küçəsi",40.37854,49.85397,0
1474,RR kişi geyim,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, ""28 Mall""un yanı",40.38004,49.84704,0
1475,Erto mebel,Göyçay,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Göyçay rayonu, M.Hüseynzadə",40.63958,47.74737,0
1476,Əcəmi telecom,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Hüseybala Əliyev 14B",40.41137,49.81888,0
1477,EMBAWOOD,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəhəri, Azadlıq prospekti 187",40.41334,49.83549,195
1478,NEW COND,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Ə.Rəcəbli küçəsi 156",40.41061,49.86346,0
1479,NEW COND,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Akademik Həsən Əliyev küçəsi 74",40.40042,49.84170,1545
1480,NEW COND,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami küçəsi 121",40.37859,49.85903,1545
1481,Dərya mebel,Tovuz,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Tovuz rayonu, Bakı-Qazax şossesi",40.99646,45.62213,0
1482,Fərid Optik,Xırdalan,Aptek-optika,0,"2, 3, 6",Faizsiz,"Xırdalan şəhəri, H.Əliyev",40.45652,49.73574,0
1483,Fərid Optik,Sumqayıt,Aptek-optika,0,"2, 3, 6",Faizsiz,"Sumqayıt şəhəri, Sülh küçəsi",40.58264,49.65981,1549
1484,Fərid Optik,Sumqayıt,Aptek-optika,0,"2, 3, 6",Faizsiz,"Sumqayıt şəhəri, Ü.Hacıbəyov küçəsi",40.57025,49.68956,1549
1485,KARACA Gəncə,Gəncə,,0,"3, 6, 12",Faizsiz,"Gəncə şəhəri, H.Əliyev",40.67712,46.35998,894
1486,İdea Mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Səbail rayonu, Ü.Hacıbəyov 33/35",40.37471,49.85189,0
1487,Avropa Qapıları,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, T.Əliyev",40.40708,49.84621,0
1488,TELEPORT MOBILE MMC,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Sarabski, ev 59-59A",40.3929433,49.831828,0
1489,Ucuzluq Univermaq,Abşeron,Geyim mağazası,0,"2, 3",Faizsiz,"Abşeron rayonu, Xırdalan, M.Hüseynzadə küçəsi",40.454899,49.741845,0
1490,Ayaqyalın,Bakı,Ayaqqabı mağazası,0,"2, 3, 6",Faizsiz,"Xətai rayonu, M.Hadi küçəsi 51 (Təbrik şadlıq sarayı ilə üzbəüz)",40.381469,49.954292,0
1491,N1 Ucuzluq Univermaq,Ağdaş,Geyim mağazası,0,"2, 3",Faizsiz,"Ağdaş rayonu, M.Rəsulzadə 35",40.642966,47.470042,0
